"n","gram","annee","mois","rubrique","total"
1,"paix",2019,3,"science/technologie",30735892
8,"paix",2019,3,"société",30735892
3,"paix",2019,3,"sport",30735892
1,"paix",2019,3,"économie",30735892
44,"paix",2019,4,"culture",30735892
1,"paix",2019,4,"inclassable",30735892
244,"paix",2019,4,"international",30735892
16,"paix",2019,4,"politique",30735892
1,"paix",2019,4,"science/technologie",30735892
7,"paix",2019,4,"société",30735892
1,"paix",2019,4,"sport",30735892
2,"paix",2019,4,"économie",30735892
56,"paix",2019,5,"culture",30735892
143,"paix",2019,5,"international",30735892
24,"paix",2019,5,"politique",30735892
2,"paix",2019,5,"science/technologie",30735892
5,"paix",2019,5,"société",30735892
4,"paix",2019,5,"sport",30735892
4,"paix",2019,5,"économie",30735892
29,"paix",2019,6,"culture",30735892
1,"paix",2019,6,"inclassable",30735892
163,"paix",2019,6,"international",30735892
68,"paix",2019,6,"politique",30735892
3,"paix",2019,6,"science/technologie",30735892
47,"paix",2019,6,"société",30735892
2,"paix",2019,6,"sport",30735892
1,"paix",2019,6,"économie",30735892
36,"paix",2019,7,"culture",30735892
1,"paix",2019,7,"inclassable",30735892
118,"paix",2019,7,"international",30735892
14,"paix",2019,7,"politique",30735892
13,"paix",2019,7,"société",30735892
4,"paix",2019,7,"sport",30735892
3,"paix",2019,7,"économie",30735892
62,"paix",2019,8,"culture",30735892
1,"paix",2019,8,"inclassable",30735892
218,"paix",2019,8,"international",30735892
12,"paix",2019,8,"politique",30735892
10,"paix",2019,8,"société",30735892
2,"paix",2019,8,"sport",30735892
1,"paix",2019,8,"économie",30735892
29,"paix",2019,9,"culture",30735892
220,"paix",2019,9,"international",30735892
16,"paix",2019,9,"politique",30735892
3,"paix",2019,9,"société",30735892
2,"paix",2019,9,"économie",30735892
29,"paix",2019,10,"culture",30735892
256,"paix",2019,10,"international",30735892
18,"paix",2019,10,"politique",30735892
7,"paix",2019,10,"science/technologie",30735892
16,"paix",2019,10,"société",30735892
4,"paix",2019,10,"sport",30735892
2,"paix",2019,10,"économie",30735892
48,"paix",2019,11,"culture",30735892
2,"paix",2019,11,"inclassable",30735892
246,"paix",2019,11,"international",30735892
21,"paix",2019,11,"politique",30735892
2,"paix",2019,11,"science/technologie",30735892
20,"paix",2019,11,"société",30735892
2,"paix",2019,11,"sport",30735892
5,"paix",2019,11,"économie",30735892
40,"paix",2019,12,"culture",30735892
154,"paix",2019,12,"international",30735892
9,"paix",2019,12,"politique",30735892
6,"paix",2019,12,"société",30735892
2,"paix",2019,12,"économie",30735892
24,"paix",2020,1,"culture",30560130
1,"paix",2020,1,"inclassable",30560130
189,"paix",2020,1,"international",30560130
12,"paix",2020,1,"politique",30560130
15,"paix",2020,1,"société",30560130
1,"paix",2020,1,"sport",30560130
25,"paix",2020,2,"culture",30560130
217,"paix",2020,2,"international",30560130
25,"paix",2020,2,"politique",30560130
1,"paix",2020,2,"science/technologie",30560130
20,"paix",2020,2,"société",30560130
1,"paix",2020,2,"sport",30560130
3,"paix",2020,2,"économie",30560130
24,"paix",2020,3,"culture",30560130
161,"paix",2020,3,"international",30560130
15,"paix",2020,3,"politique",30560130
1,"paix",2020,3,"science/technologie",30560130
18,"paix",2020,3,"société",30560130
3,"paix",2020,3,"sport",30560130
3,"paix",2020,3,"économie",30560130
22,"paix",2020,4,"culture",30560130
78,"paix",2020,4,"international",30560130
5,"paix",2020,4,"politique",30560130
2,"paix",2020,4,"science/technologie",30560130
14,"paix",2020,4,"société",30560130
5,"paix",2020,4,"économie",30560130
19,"paix",2020,5,"culture",30560130
1,"paix",2020,5,"inclassable",30560130
69,"paix",2020,5,"international",30560130
4,"paix",2020,5,"politique",30560130
6,"paix",2020,5,"science/technologie",30560130
6,"paix",2020,5,"société",30560130
6,"paix",2020,5,"économie",30560130
30,"paix",2020,6,"culture",30560130
2,"paix",2020,6,"inclassable",30560130
130,"paix",2020,6,"international",30560130
12,"paix",2020,6,"politique",30560130
23,"paix",2020,6,"société",30560130
1,"paix",2020,6,"sport",30560130
6,"paix",2020,6,"économie",30560130
27,"paix",2020,7,"culture",30560130
1,"paix",2020,7,"inclassable",30560130
105,"paix",2020,7,"international",30560130
9,"paix",2020,7,"politique",30560130
2,"paix",2020,7,"science/technologie",30560130
19,"paix",2020,7,"société",30560130
1,"paix",2020,7,"sport",30560130
5,"paix",2020,7,"économie",30560130
43,"paix",2020,8,"culture",30560130
1,"paix",2020,8,"inclassable",30560130
190,"paix",2020,8,"international",30560130
2,"paix",2020,8,"politique",30560130
4,"paix",2020,8,"science/technologie",30560130
5,"paix",2020,8,"société",30560130
6,"paix",2020,8,"sport",30560130
1,"paix",2020,8,"économie",30560130
38,"paix",2020,9,"culture",30560130
244,"paix",2020,9,"international",30560130
10,"paix",2020,9,"politique",30560130
18,"paix",2020,9,"société",30560130
2,"paix",2020,9,"sport",30560130
6,"paix",2020,9,"économie",30560130
29,"paix",2020,10,"culture",30560130
1,"paix",2020,10,"inclassable",30560130
223,"paix",2020,10,"international",30560130
29,"paix",2020,10,"politique",30560130
5,"paix",2020,10,"science/technologie",30560130
27,"paix",2020,10,"société",30560130
1,"paix",2020,10,"sport",30560130
3,"paix",2020,10,"économie",30560130
39,"paix",2020,11,"culture",30560130
1,"paix",2020,11,"inclassable",30560130
235,"paix",2020,11,"international",30560130
37,"paix",2020,11,"politique",30560130
3,"paix",2020,11,"science/technologie",30560130
33,"paix",2020,11,"société",30560130
5,"paix",2020,11,"sport",30560130
13,"paix",2020,11,"économie",30560130
38,"paix",2020,12,"culture",30560130
2,"paix",2020,12,"inclassable",30560130
172,"paix",2020,12,"international",30560130
15,"paix",2020,12,"politique",30560130
1,"paix",2020,12,"science/technologie",30560130
25,"paix",2020,12,"société",30560130
3,"paix",2020,12,"sport",30560130
1,"paix",2020,12,"économie",30560130
31,"paix",2021,1,"culture",31281852
126,"paix",2021,1,"international",31281852
14,"paix",2021,1,"politique",31281852
3,"paix",2021,1,"science/technologie",31281852
15,"paix",2021,1,"société",31281852
2,"paix",2021,1,"économie",31281852
20,"paix",2021,2,"culture",31281852
171,"paix",2021,2,"international",31281852
8,"paix",2021,2,"politique",31281852
3,"paix",2021,2,"science/technologie",31281852
15,"paix",2021,2,"société",31281852
6,"paix",2021,2,"économie",31281852
47,"paix",2021,3,"culture",31281852
1,"paix",2021,3,"inclassable",31281852
201,"paix",2021,3,"international",31281852
14,"paix",2021,3,"politique",31281852
2,"paix",2021,3,"science/technologie",31281852
14,"paix",2021,3,"société",31281852
2,"paix",2021,3,"sport",31281852
3,"paix",2021,3,"économie",31281852
36,"paix",2021,4,"culture",31281852
190,"paix",2021,4,"international",31281852
13,"paix",2021,4,"politique",31281852
1,"paix",2021,4,"science/technologie",31281852
7,"paix",2021,4,"société",31281852
2,"paix",2021,4,"sport",31281852
3,"paix",2021,4,"économie",31281852
31,"paix",2021,5,"culture",31281852
194,"paix",2021,5,"international",31281852
23,"paix",2021,5,"politique",31281852
2,"paix",2021,5,"science/technologie",31281852
24,"paix",2021,5,"société",31281852
3,"paix",2021,5,"sport",31281852
6,"paix",2021,5,"économie",31281852
50,"paix",2021,6,"culture",31281852
1,"paix",2021,6,"inclassable",31281852
117,"paix",2021,6,"international",31281852
16,"paix",2021,6,"politique",31281852
1,"paix",2021,6,"science/technologie",31281852
18,"paix",2021,6,"société",31281852
6,"paix",2021,6,"sport",31281852
6,"paix",2021,6,"économie",31281852
29,"paix",2021,7,"culture",31281852
1,"paix",2021,7,"inclassable",31281852
108,"paix",2021,7,"international",31281852
13,"paix",2021,7,"politique",31281852
4,"paix",2021,7,"science/technologie",31281852
9,"paix",2021,7,"société",31281852
4,"paix",2021,7,"sport",31281852
1,"paix",2021,7,"économie",31281852
25,"paix",2021,8,"culture",31281852
88,"paix",2021,8,"international",31281852
12,"paix",2021,8,"politique",31281852
2,"paix",2021,8,"science/technologie",31281852
10,"paix",2021,8,"société",31281852
2,"paix",2021,8,"sport",31281852
1,"paix",2021,8,"économie",31281852
22,"paix",2021,9,"culture",31281852
128,"paix",2021,9,"international",31281852
15,"paix",2021,9,"politique",31281852
8,"paix",2021,9,"science/technologie",31281852
8,"paix",2021,9,"société",31281852
4,"paix",2021,9,"économie",31281852
60,"paix",2021,10,"culture",31281852
148,"paix",2021,10,"international",31281852
18,"paix",2021,10,"politique",31281852
6,"paix",2021,10,"science/technologie",31281852
16,"paix",2021,10,"société",31281852
2,"paix",2021,10,"sport",31281852
1,"paix",2021,10,"économie",31281852
24,"paix",2021,11,"culture",31281852
144,"paix",2021,11,"international",31281852
17,"paix",2021,11,"politique",31281852
2,"paix",2021,11,"science/technologie",31281852
14,"paix",2021,11,"société",31281852
2,"paix",2021,11,"économie",31281852
27,"paix",2021,12,"culture",31281852
139,"paix",2021,12,"international",31281852
22,"paix",2021,12,"politique",31281852
1,"paix",2021,12,"science/technologie",31281852
9,"paix",2021,12,"société",31281852
4,"paix",2021,12,"économie",31281852
28,"paix",2022,1,"culture",41178443
1,"paix",2022,1,"inclassable",41178443
152,"paix",2022,1,"international",41178443
21,"paix",2022,1,"politique",41178443
1,"paix",2022,1,"science/technologie",41178443
15,"paix",2022,1,"société",41178443
2,"paix",2022,1,"sport",41178443
3,"paix",2022,1,"économie",41178443
27,"paix",2022,2,"culture",41178443
1,"paix",2022,2,"inclassable",41178443
291,"paix",2022,2,"international",41178443
36,"paix",2022,2,"politique",41178443
17,"paix",2022,2,"société",41178443
4,"paix",2022,2,"sport",41178443
3,"paix",2022,2,"économie",41178443
48,"paix",2022,3,"culture",41178443
436,"paix",2022,3,"international",41178443
72,"paix",2022,3,"politique",41178443
1,"paix",2022,3,"science/technologie",41178443
16,"paix",2022,3,"société",41178443
5,"paix",2022,3,"sport",41178443
4,"paix",2022,3,"économie",41178443
40,"paix",2022,4,"culture",41178443
1,"paix",2022,4,"inclassable",41178443
278,"paix",2022,4,"international",41178443
41,"paix",2022,4,"politique",41178443
2,"paix",2022,4,"science/technologie",41178443
16,"paix",2022,4,"société",41178443
3,"paix",2022,4,"sport",41178443
1,"paix",2022,4,"économie",41178443
43,"paix",2022,5,"culture",41178443
1,"paix",2022,5,"inclassable",41178443
294,"paix",2022,5,"international",41178443
16,"paix",2022,5,"politique",41178443
7,"paix",2022,5,"science/technologie",41178443
22,"paix",2022,5,"société",41178443
2,"paix",2022,5,"sport",41178443
2,"paix",2022,5,"économie",41178443
20,"paix",2022,6,"culture",41178443
208,"paix",2022,6,"international",41178443
15,"paix",2022,6,"politique",41178443
1,"paix",2022,6,"science/technologie",41178443
22,"paix",2022,6,"société",41178443
2,"paix",2022,6,"économie",41178443
20,"paix",2022,7,"culture",41178443
4,"paix",2022,7,"inclassable",41178443
197,"paix",2022,7,"international",41178443
9,"paix",2022,7,"politique",41178443
11,"paix",2022,7,"société",41178443
6,"paix",2022,7,"sport",41178443
4,"paix",2022,7,"économie",41178443
110,"paix",2022,8,"culture",41178443
1,"paix",2022,8,"inclassable",41178443
628,"paix",2022,8,"international",41178443
4,"paix",2022,8,"politique",41178443
20,"paix",2022,8,"société",41178443
2,"paix",2022,8,"économie",41178443
90,"paix",2022,9,"culture",41178443
486,"paix",2022,9,"international",41178443
32,"paix",2022,9,"politique",41178443
2,"paix",2022,9,"science/technologie",41178443
19,"paix",2022,9,"société",41178443
6,"paix",2022,9,"économie",41178443
51,"paix",2022,10,"culture",41178443
300,"paix",2022,10,"international",41178443
9,"paix",2022,10,"politique",41178443
5,"paix",2022,10,"science/technologie",41178443
7,"paix",2022,10,"société",41178443
4,"paix",2022,10,"sport",41178443
3,"paix",2022,10,"économie",41178443
42,"paix",2022,11,"culture",41178443
232,"paix",2022,11,"international",41178443
11,"paix",2022,11,"politique",41178443
4,"paix",2022,11,"science/technologie",41178443
8,"paix",2022,11,"société",41178443
7,"paix",2022,11,"sport",41178443
2,"paix",2022,11,"économie",41178443
53,"paix",2022,12,"culture",41178443
275,"paix",2022,12,"international",41178443
12,"paix",2022,12,"politique",41178443
3,"paix",2022,12,"science/technologie",41178443
14,"paix",2022,12,"société",41178443
5,"paix",2022,12,"sport",41178443
2,"paix",2022,12,"économie",41178443
36,"paix",2023,1,"culture",32848221
267,"paix",2023,1,"international",32848221
25,"paix",2023,1,"politique",32848221
1,"paix",2023,1,"science/technologie",32848221
4,"paix",2023,1,"société",32848221
1,"paix",2023,1,"sport",32848221
1,"paix",2023,1,"économie",32848221
25,"paix",2023,2,"culture",32848221
6,"paix",2023,2,"inclassable",32848221
311,"paix",2023,2,"international",32848221
19,"paix",2023,2,"politique",32848221
2,"paix",2023,2,"science/technologie",32848221
10,"paix",2023,2,"société",32848221
5,"paix",2023,2,"sport",32848221
1,"paix",2023,2,"économie",32848221
35,"paix",2023,3,"culture",32848221
270,"paix",2023,3,"international",32848221
20,"paix",2023,3,"politique",32848221
4,"paix",2023,3,"science/technologie",32848221
6,"paix",2023,3,"société",32848221
3,"paix",2023,3,"sport",32848221
3,"paix",2023,3,"économie",32848221
28,"paix",2023,4,"culture",32848221
3,"paix",2023,4,"inclassable",32848221
385,"paix",2023,4,"international",32848221
16,"paix",2023,4,"politique",32848221
1,"paix",2023,4,"science/technologie",32848221
16,"paix",2023,4,"société",32848221
3,"paix",2023,4,"sport",32848221
3,"paix",2023,4,"économie",32848221
22,"paix",2023,5,"culture",32848221
4,"paix",2023,5,"inclassable",32848221
252,"paix",2023,5,"international",32848221
28,"paix",2023,5,"politique",32848221
6,"paix",2023,5,"société",32848221
2,"paix",2023,5,"sport",32848221
4,"paix",2023,5,"économie",32848221
110,"paix",2023,6,"culture",32848221
197,"paix",2023,6,"international",32848221
17,"paix",2023,6,"politique",32848221
1,"paix",2023,6,"science/technologie",32848221
19,"paix",2023,6,"société",32848221
1,"paix",2023,6,"sport",32848221
2,"paix",2023,6,"économie",32848221
42,"paix",2023,7,"culture",32848221
2,"paix",2023,7,"inclassable",32848221
167,"paix",2023,7,"international",32848221
14,"paix",2023,7,"politique",32848221
3,"paix",2023,7,"science/technologie",32848221
18,"paix",2023,7,"société",32848221
8,"paix",2023,7,"sport",32848221
9,"paix",2023,7,"économie",32848221
35,"paix",2023,8,"culture",32848221
3,"paix",2023,8,"inclassable",32848221
197,"paix",2023,8,"international",32848221
43,"paix",2023,8,"politique",32848221
7,"paix",2023,8,"société",32848221
3,"paix",2023,8,"sport",32848221
1,"paix",2023,8,"économie",32848221
48,"paix",2023,9,"culture",32848221
1,"paix",2023,9,"inclassable",32848221
324,"paix",2023,9,"international",32848221
11,"paix",2023,9,"politique",32848221
4,"paix",2023,9,"science/technologie",32848221
17,"paix",2023,9,"société",32848221
4,"paix",2023,9,"sport",32848221
42,"paix",2023,10,"culture",32848221
2,"paix",2023,10,"inclassable",32848221
482,"paix",2023,10,"international",32848221
62,"paix",2023,10,"politique",32848221
2,"paix",2023,10,"science/technologie",32848221
25,"paix",2023,10,"société",32848221
4,"paix",2023,10,"sport",32848221
3,"paix",2023,10,"économie",32848221
94,"paix",2023,11,"culture",32848221
7,"paix",2023,11,"inclassable",32848221
346,"paix",2023,11,"international",32848221
20,"paix",2023,11,"politique",32848221
9,"paix",2023,11,"science/technologie",32848221
25,"paix",2023,11,"société",32848221
8,"paix",2023,11,"sport",32848221
3,"paix",2023,11,"économie",32848221
42,"paix",2023,12,"culture",32848221
1,"paix",2023,12,"inclassable",32848221
241,"paix",2023,12,"international",32848221
21,"paix",2023,12,"politique",32848221
1,"paix",2023,12,"science/technologie",32848221
7,"paix",2023,12,"société",32848221
1,"paix",2023,12,"sport",32848221
4,"paix",2023,12,"économie",32848221
29,"paix",2024,1,"culture",18418984
263,"paix",2024,1,"international",18418984
23,"paix",2024,1,"politique",18418984
20,"paix",2024,1,"société",18418984
6,"paix",2024,1,"sport",18418984
6,"paix",2024,1,"économie",18418984
45,"paix",2024,2,"culture",18418984
1,"paix",2024,2,"inclassable",18418984
236,"paix",2024,2,"international",18418984
25,"paix",2024,2,"politique",18418984
2,"paix",2024,2,"science/technologie",18418984
25,"paix",2024,2,"société",18418984
5,"paix",2024,2,"sport",18418984
4,"paix",2024,2,"économie",18418984
63,"paix",2024,3,"culture",18418984
3,"paix",2024,3,"inclassable",18418984
264,"paix",2024,3,"international",18418984
48,"paix",2024,3,"politique",18418984
2,"paix",2024,3,"science/technologie",18418984
22,"paix",2024,3,"société",18418984
9,"paix",2024,3,"sport",18418984
3,"paix",2024,3,"économie",18418984
